CATION_ANION Temperature Pressure Density
C0062_A0027 293.15 101.325 1463.1
C0062_A0027 298.15 101.325 1458.7
C0062_A0027 303.15 101.325 1454.3
C0062_A0027 308.15 101.325 1449.9
C0062_A0027 313.15 101.325 1445.5
C0062_A0027 318.15 101.325 1441.1
C0062_A0027 323.15 101.325 1436.7
C0062_A0027 328.15 101.325 1432.4
C0062_A0027 333.15 101.325 1428.1
C0062_A0027 338.15 101.325 1423.7
C0062_A0027 343.15 101.325 1419.4
C0062_A0027 348.15 101.325 1415.1
C0062_A0027 353.15 101.325 1410.8
C0734_A0027 283.15 101.325 1381.9
C0734_A0027 288.15 101.325 1377.7
C0734_A0027 293.15 101.325 1373.6
C0734_A0027 298.15 101.325 1369.4
C0734_A0027 303.15 101.325 1365.2
C0734_A0027 308.15 101.325 1361.1
C0734_A0027 313.15 101.325 1356.9
C0734_A0027 318.15 101.325 1352.8
C0734_A0027 323.15 101.325 1348.6
C0734_A0027 328.15 101.325 1344.5
C0734_A0027 333.15 101.325 1340.4
C0734_A0027 338.15 101.325 1336.3
C0734_A0027 343.15 101.325 1332.2
C0734_A0027 348.15 101.325 1328.1
C0734_A0027 353.15 101.325 1324
C0710_A0027 283.15 101.325 1313.7
C0710_A0027 288.15 101.325 1309.8
C0710_A0027 293.15 101.325 1305.8
C0710_A0027 298.15 101.325 1301.9
C0710_A0027 303.15 101.325 1297.9
C0710_A0027 308.15 101.325 1294
C0710_A0027 313.15 101.325 1290
C0710_A0027 318.15 101.325 1286.1
C0710_A0027 323.15 101.325 1282.1
C0710_A0027 328.15 101.325 1278.2
C0710_A0027 333.15 101.325 1274.2
C0710_A0027 338.15 101.325 1270.3
C0710_A0027 343.15 101.325 1266.4
C0710_A0027 348.15 101.325 1262.5
C0710_A0027 353.15 101.325 1258.6
C0811_A0069 293.12 101.325 1551.3
C0811_A0069 298.18 101.325 1547.1
C0811_A0069 303.19 101.325 1542.6
C0811_A0069 308.23 101.325 1540.5
C0811_A0069 313.09 101.325 1535.8
C0811_A0069 318.4 101.325 1532
C0811_A0069 323.1 101.325 1526.3
C0811_A0069 328.2 101.325 1522.8
C0811_A0069 333.3 101.325 1518.8
C0811_A0069 338.68 101.325 1515.2
C0811_A0069 343.1 101.325 1510.7
C0811_A0069 348.36 101.325 1507.5
C0811_A0069 352.93 101.325 1503.2
C0811_A0069 357.54 101.325 1499.9
C0811_A0069 364.58 101.325 1493.9
C0782_A0085 273.15 101.325 1231.1
C0782_A0085 278.15 101.325 1227.6
C0782_A0085 283.15 101.325 1224.3
C0782_A0085 288.15 101.325 1220.8
C0782_A0085 293.15 101.325 1217.4
C0782_A0085 298.15 101.325 1213.3
C0782_A0085 303.15 101.325 1209.4
C0782_A0085 308.15 101.325 1205.9
C0782_A0085 313.15 101.325 1202.7
C0782_A0085 318.15 101.325 1198.9
C0782_A0085 323.15 101.325 1195.9
C0782_A0085 328.15 101.325 1192.2
C0782_A0085 333.15 101.325 1188.2
C0782_A0085 338.15 101.325 1185.8
C0782_A0085 343.15 101.325 1182.3
C0782_A0414 273.15 101.325 1396
C0782_A0414 278.15 101.325 1392
C0782_A0414 283.15 101.325 1388
C0782_A0414 288.15 101.325 1384
C0782_A0414 293.15 101.325 1380
C0782_A0414 298.15 101.325 1376
C0782_A0414 303.15 101.325 1372
C0782_A0414 308.15 101.325 1368
C0782_A0414 313.15 101.325 1364
C0782_A0414 318.15 101.325 1359.7
C0782_A0414 323.15 101.325 1356.2
C0782_A0414 328.15 101.325 1352.1
C0782_A0414 333.15 101.325 1348.3
C0782_A0414 338.15 101.325 1344.3
C0782_A0414 343.15 101.325 1340.2
C0782_A0415 273.15 101.325 1534
C0782_A0415 278.15 101.325 1530
C0782_A0415 283.15 101.325 1525
C0782_A0415 288.15 101.325 1520
C0782_A0415 293.15 101.325 1515
C0782_A0415 298.15 101.325 1511
C0782_A0415 303.15 101.325 1506
C0782_A0415 308.15 101.325 1501
C0782_A0415 313.15 101.325 1496
C0782_A0415 318.15 101.325 1491
C0782_A0415 323.15 101.325 1487
C0782_A0415 328.15 101.325 1483
C0782_A0415 333.15 101.325 1478
C0782_A0415 338.15 101.325 1474
C0782_A0415 343.15 101.325 1470
C2334_A0048 298.15 101.325 1499
C2334_A0048 303.15 101.325 1493.8
C2334_A0048 308.15 101.325 1487.8
C2334_A0048 313.15 101.325 1482.5
C2334_A0048 318.15 101.325 1477.3
C2334_A0048 323.15 101.325 1471.5
C2334_A0048 328.15 101.325 1466.5
C2334_A0048 333.15 101.325 1460.1
C2334_A0048 338.15 101.325 1455.1
C2334_A0048 343.15 101.325 1448.9
C2334_A0048 348.15 101.325 1442.7
C2334_A0048 353.15 101.325 1437.8
C2334_A0048 358.15 101.325 1432.2
C2334_A0048 363.15 101.325 1426.6
C2334_A0048 368.15 101.325 1421
C0315_A0087 298.15 101.325 1021.2
C0315_A0087 303.15 101.325 1018.1
C0315_A0087 308.15 101.325 1015.1
C0315_A0087 313.15 101.325 1012.1
C0315_A0087 318.15 101.325 1009.2
C0315_A0087 323.15 101.325 1006.2
C0315_A0087 328.15 101.325 1003.3
C0315_A0087 333.15 101.325 1000.4
C0315_A0087 338.15 101.325 997.8
C0315_A0087 343.15 101.325 994.9
C0315_A0087 348.15 101.325 992
C0315_A0087 353.15 101.325 989.2
C0315_A0087 358.15 101.325 986.3
C0315_A0087 363.15 101.325 983.5
C0137_A0048 288.15 101.325 1389.7
C0137_A0048 293.15 101.325 1385.2
C0137_A0048 298.15 101.325 1380.8
C0137_A0048 303.15 101.325 1376.5
C0137_A0048 308.15 101.325 1372.2
C0137_A0048 313.15 101.325 1367.9
C0137_A0048 318.15 101.325 1363.6
C0137_A0048 323.15 101.325 1359.4
C0137_A0048 328.15 101.325 1355.2
C0137_A0048 333.15 101.325 1351
C0137_A0048 338.15 101.325 1346.8
C0137_A0048 343.15 101.325 1342.7
C0137_A0048 348.15 101.325 1338.6
C0137_A0048 353.15 101.325 1334.5
C0482_A0048 313.15 100 1513.4
C0482_A0048 313.15 100 1513.4
C0482_A0048 315.65 100 1511.1
C0482_A0048 318.15 100 1508.8
C0482_A0048 323.15 100 1504.3
C0482_A0048 323.15 100 1504.3
C0482_A0048 328.15 100 1499.7
C0482_A0048 333.15 100 1495.2
C0482_A0048 338.15 100 1490.7
C0482_A0048 343.15 100 1486.2
C0482_A0048 348.15 100 1481.7
C0482_A0048 353.15 100 1477.2
C0482_A0048 358.15 100 1472.8
C0482_A0048 363.15 100 1468.3
C1199_A0369 288.15 100 1037.4
C1199_A0369 293.15 100 1034.2
C1199_A0369 298.15 100 1031.1
C1199_A0369 303.15 100 1028.2
C1199_A0369 308.15 100 1025.1
C1199_A0369 313.15 100 1022.1
C1199_A0369 318.15 100 1019
C1199_A0369 323.15 100 1016
C1199_A0369 328.15 100 1012.9
C1199_A0369 333.15 100 1009.8
C1199_A0369 338.15 100 1006.8
C1199_A0369 343.15 100 1003.8
C1199_A0369 348.15 100 1000.9
C1199_A0369 353.15 100 997.9
C1199_A0300 288.15 100 1066.8
C1199_A0300 293.15 100 1063.9
C1199_A0300 298.15 100 1061
C1199_A0300 303.15 100 1058.1
C1199_A0300 308.15 100 1055.3
C1199_A0300 313.15 100 1052.4
C1199_A0300 318.15 100 1049.6
C1199_A0300 323.15 100 1046.8
C1199_A0300 328.15 100 1044
C1199_A0300 333.15 100 1041.2
C1199_A0300 338.15 100 1038.4
C1199_A0300 343.15 100 1035.6
C1199_A0300 348.15 100 1032.8
C1199_A0300 353.15 100 1030.1
C0190_A0044 293.16 101.325 1161.9
C0190_A0044 298.14 101.325 1158.7
C0190_A0044 303.14 101.325 1155.4
C0190_A0044 308.14 101.325 1152.2
C0190_A0044 313.14 101.325 1148.9
C0190_A0044 318.14 101.325 1145.7
C0190_A0044 323.14 101.325 1142.4
C0190_A0044 328.14 101.325 1139.2
C0190_A0044 333.14 101.325 1136
C0190_A0044 338.14 101.325 1132.8
C0190_A0044 343.14 101.325 1129.6
C0190_A0044 348.14 101.325 1126.5
C0190_A0044 353.14 101.325 1123.3
C0190_A0044 358.14 101.325 1120.2
C0290_A0044 293.16 101.325 1126.3
C0290_A0044 298.14 101.325 1123
C0290_A0044 303.14 101.325 1119.7
C0290_A0044 308.14 101.325 1116.5
C0290_A0044 313.14 101.325 1113.2
C0290_A0044 318.14 101.325 1109.9
C0290_A0044 323.14 101.325 1106.7
C0290_A0044 328.14 101.325 1103.4
C0290_A0044 333.14 101.325 1100.2
C0290_A0044 338.14 101.325 1097
C0290_A0044 343.14 101.325 1093.7
C0290_A0044 348.14 101.325 1090.5
C0290_A0044 353.14 101.325 1087.3
C0290_A0044 358.14 101.325 1084.1
C0821_A0048 278.16 101.325 1352
C0821_A0048 283.14 101.325 1348
C0821_A0048 288.14 101.325 1343
C0821_A0048 293.15 101.325 1340
C0821_A0048 298.14 101.325 1335
C0821_A0048 303.14 101.325 1331
C0821_A0048 308.14 101.325 1327
C0821_A0048 313.14 101.325 1323
C0821_A0048 318.14 101.325 1318
C0821_A0048 323.14 101.325 1314
C0821_A0048 328.14 101.325 1310
C0821_A0048 333.14 101.325 1306
C0821_A0048 338.15 101.325 1301
C0821_A0048 343.14 101.325 1297
C1592_A0048 293.15 101.325 1329.53
C1592_A0048 298.15 101.325 1325.41
C1592_A0048 303.15 101.325 1321.3
C1592_A0048 308.15 101.325 1317.2
C1592_A0048 313.15 101.325 1313.11
C1592_A0048 318.15 101.325 1309.04
C1592_A0048 323.15 101.325 1304.98
C1592_A0048 328.15 101.325 1300.93
C1592_A0048 333.15 101.325 1296.9
C1592_A0048 338.15 101.325 1292.88
C1592_A0048 343.15 101.325 1288.87
C1592_A0048 348.15 101.325 1284.87
C1592_A0048 353.15 101.325 1280.88
C1592_A0048 358.15 101.325 1276.91
C1591_A0048 293.15 101.325 1354.47
C1591_A0048 298.15 101.325 1350.13
C1591_A0048 303.15 101.325 1345.85
C1591_A0048 308.15 101.325 1341.7
C1591_A0048 313.15 101.325 1337.54
C1591_A0048 318.15 101.325 1333.36
C1591_A0048 323.15 101.325 1329.2
C1591_A0048 328.15 101.325 1325.05
C1591_A0048 333.15 101.325 1320.89
C1591_A0048 338.15 101.325 1316.75
C1591_A0048 343.15 101.325 1312.6
C1591_A0048 348.15 101.325 1308.46
C1591_A0048 353.15 101.325 1304.36
C1591_A0048 358.15 101.325 1300.26
C0505_A0415 278.15 101.325 1577
C0505_A0415 283.15 101.325 1572
C0505_A0415 288.15 101.325 1567
C0505_A0415 293.15 101.325 1561
C0505_A0415 298.15 101.325 1556
C0505_A0415 303.15 101.325 1550
C0505_A0415 308.15 101.325 1545
C0505_A0415 313.15 101.325 1541
C0505_A0415 318.15 101.325 1536
C0505_A0415 323.15 101.325 1531
C0505_A0415 328.15 101.325 1526
C0505_A0415 333.15 101.325 1521
C0505_A0415 338.15 101.325 1516
C0505_A0415 343.15 101.325 1512
C0505_A0112 298.75 101.325 1175.4
C0505_A0112 301.75 101.325 1172.2
C0505_A0112 302.65 101.325 1171.6
C0505_A0112 304.55 101.325 1169.7
C0505_A0112 306.25 101.325 1167.9
C0505_A0112 308.45 101.325 1166.7
C0505_A0112 310.35 101.325 1165.3
C0505_A0112 312.35 101.325 1163.7
C0505_A0112 313.95 101.325 1162.6
C0505_A0112 316.05 101.325 1160.3
C0505_A0112 317.95 101.325 1158.4
C0505_A0112 319.75 101.325 1156.9
C0505_A0112 321.75 101.325 1154.7
C0460_A0134 293.15 101.325 1126
C0460_A0134 298.15 101.325 1123
C0460_A0134 303.15 101.325 1120
C0460_A0134 308.15 101.325 1117
C0460_A0134 313.15 101.325 1114
C0460_A0134 318.15 101.325 1110
C0460_A0134 323.15 101.325 1108
C0460_A0134 328.15 101.325 1104
C0460_A0134 333.15 101.325 1101
C0460_A0134 338.15 101.325 1098
C0460_A0134 343.15 101.325 1095
C0460_A0134 348.15 101.325 1092
C0460_A0134 353.15 101.325 1089
C0460_A0141 293.15 101.325 1164
C0460_A0141 298.15 101.325 1161
C0460_A0141 303.15 101.325 1158
C0460_A0141 308.15 101.325 1155
C0460_A0141 313.15 101.325 1152
C0460_A0141 318.15 101.325 1149
C0460_A0141 323.15 101.325 1146
C0460_A0141 328.15 101.325 1143
C0460_A0141 333.15 101.325 1140
C0460_A0141 338.15 101.325 1137
C0460_A0141 343.15 101.325 1133.8
C0460_A0141 348.15 101.325 1130.7
C0460_A0141 353.15 101.325 1127.4
C2050_A0211 293.15 101.325 1145.9
C2050_A0211 298.15 101.325 1142.8
C2050_A0211 303.15 101.325 1139.6
C2050_A0211 308.15 101.325 1136.4
C2050_A0211 313.15 101.325 1133.2
C2050_A0211 318.15 101.325 1130.1
C2050_A0211 323.15 101.325 1127.1
C2050_A0211 328.15 101.325 1124
C2050_A0211 333.15 101.325 1121
C2050_A0211 338.15 101.325 1118
C2050_A0211 343.15 101.325 1115
C2050_A0211 348.15 101.325 1112
C2050_A0211 353.15 101.325 1109.1
C2050_A0146 293.15 101.325 1207
C2050_A0146 298.15 101.325 1204
C2050_A0146 303.15 101.325 1200
C2050_A0146 308.15 101.325 1197
C2050_A0146 313.15 101.325 1194
C2050_A0146 318.15 101.325 1191
C2050_A0146 323.15 101.325 1188
C2050_A0146 328.15 101.325 1185
C2050_A0146 333.15 101.325 1182
C2050_A0146 338.15 101.325 1179
C2050_A0146 343.15 101.325 1176
C2050_A0146 348.15 101.325 1173
C2050_A0146 353.15 101.325 1170
C0460_A0202 293.15 101.325 1255
C0460_A0202 298.15 101.325 1252
C0460_A0202 303.15 101.325 1248
C0460_A0202 308.15 101.325 1245
C0460_A0202 313.15 101.325 1242
C0460_A0202 318.15 101.325 1239
C0460_A0202 323.15 101.325 1236
C0460_A0202 328.15 101.325 1232
C0460_A0202 333.15 101.325 1229
C0460_A0202 338.15 101.325 1226
C0460_A0202 343.15 101.325 1223
C0460_A0202 348.15 101.325 1220
C0460_A0202 353.15 101.325 1217
C0582_A0087 293.15 101.325 1156.1
C0582_A0087 295.16 101.325 1155.7
C0582_A0087 298.15 101.325 1155.1
C0582_A0087 303.09 101.325 1154.3
C0582_A0087 308.13 101.325 1153.6
C0582_A0087 313.17 101.325 1152.9
C0582_A0087 318.16 101.325 1152.1
C0582_A0087 323.11 101.325 1150.3
C0582_A0087 328.14 101.325 1147.9
C0582_A0087 330.09 101.325 1145.7
C0582_A0087 333.16 101.325 1143.9
C0582_A0087 335.05 101.325 1141.8
C0582_A0087 338.14 101.325 1139.1
C0958_A0416 293.15 101.325 1317
C0958_A0416 298.15 101.325 1314
C0958_A0416 303.15 101.325 1310
C0958_A0416 308.15 101.325 1307
C0958_A0416 313.15 101.325 1303
C0958_A0416 318.15 101.325 1300
C0958_A0416 323.15 101.325 1296
C0958_A0416 328.15 101.325 1293
C0958_A0416 333.15 101.325 1289
C0958_A0416 338.15 101.325 1286
C0958_A0416 343.15 101.325 1282
C0958_A0416 348.15 101.325 1279
C0958_A0416 353.15 101.325 1275
C1606_A0015 288.15 101.325 1067.3
C1606_A0015 293.15 101.325 1064.4
C1606_A0015 298.15 101.325 1061.7
C1606_A0015 303.15 101.325 1058.8
C1606_A0015 308.15 101.325 1056
C1606_A0015 313.15 101.325 1053.1
C1606_A0015 318.15 101.325 1050.3
C1606_A0015 323.15 101.325 1047.4
C1606_A0015 328.15 101.325 1044.6
C1606_A0015 333.15 101.325 1041.7
C1606_A0015 338.15 101.325 1038.9
C1606_A0015 343.15 101.325 1036.2
C1606_A0015 348.15 101.325 1033.5
C2335_A0011 293.15 101.325 1565.7
C2335_A0011 298.15 101.325 1561.9
C2335_A0011 303.15 101.325 1558.1
C2335_A0011 308.15 101.325 1553.9
C2335_A0011 313.15 101.325 1550.5
C2335_A0011 318.15 101.325 1546.2
C2335_A0011 323.15 101.325 1542.3
C2335_A0011 328.15 101.325 1538.5
C2335_A0011 333.15 101.325 1534.7
C2335_A0011 338.15 101.325 1530.9
C2335_A0011 343.15 101.325 1526.2
C2335_A0011 348.15 101.325 1523
C2335_A0011 353.15 101.325 1518.7
C2336_A0011 293.15 101.325 1499.4
C2336_A0011 298.15 101.325 1496
C2336_A0011 303.15 101.325 1492.6
C2336_A0011 308.15 101.325 1488.5
C2336_A0011 313.15 101.325 1484.7
C2336_A0011 318.15 101.325 1480.9
C2336_A0011 323.15 101.325 1477.5
C2336_A0011 328.15 101.325 1473.4
C2336_A0011 333.15 101.325 1468.9
C2336_A0011 338.15 101.325 1465.8
C2336_A0011 343.15 101.325 1462.1
C2336_A0011 348.15 101.325 1458.4
C2336_A0011 353.15 101.325 1454.7
C2336_A0020 293.15 101.325 1358
C2336_A0020 298.15 101.325 1354.6
C2336_A0020 303.15 101.325 1349.3
C2336_A0020 308.15 101.325 1345.7
C2336_A0020 313.15 101.325 1343.2
C2336_A0020 318.15 101.325 1337
C2336_A0020 323.15 101.325 1333.6
C2336_A0020 328.15 101.325 1329
C2336_A0020 333.15 101.325 1325.3
C2336_A0020 338.15 101.325 1321
C2336_A0020 343.15 101.325 1317.2
C2336_A0020 348.15 101.325 1313
C2336_A0020 353.15 101.325 1309.4
C2335_A0020 293.15 101.325 1427.1
C2335_A0020 298.15 101.325 1422.3
C2335_A0020 303.15 101.325 1419
C2335_A0020 308.15 101.325 1413.2
C2335_A0020 313.15 101.325 1409.2
C2335_A0020 318.15 101.325 1404.7
C2335_A0020 323.15 101.325 1401.8
C2335_A0020 328.15 101.325 1395.4
C2335_A0020 333.15 101.325 1391.8
C2335_A0020 338.15 101.325 1388.5
C2335_A0020 343.15 101.325 1384.8
C2335_A0020 348.15 101.325 1380.9
C2335_A0020 353.15 101.325 1375.1
C0482_A0300 293.15 100 1248
C0482_A0300 298.15 100 1244.8
C0482_A0300 303.15 100 1241.8
C0482_A0300 308.15 100 1238.9
C0482_A0300 313.15 100 1236.1
C0482_A0300 318.15 100 1233.3
C0482_A0300 323.15 100 1230.5
C0482_A0300 328.15 100 1227.7
C0482_A0300 333.15 100 1224.9
C0482_A0300 338.15 100 1222.2
C0482_A0300 343.15 100 1219.5
C0482_A0300 348.15 100 1216.8
C0482_A0300 353.15 100 1214.1
C1199_A0368 288.15 100 1062.9
C1199_A0368 293.15 100 1059.9
C1199_A0368 298.15 100 1056.8
C1199_A0368 303.15 100 1053.7
C1199_A0368 308.15 100 1050.5
C1199_A0368 313.15 100 1047.5
C1199_A0368 318.15 100 1044.4
C1199_A0368 323.15 100 1041.3
C1199_A0368 328.15 100 1038.2
C1199_A0368 333.15 100 1035.1
C1199_A0368 338.15 100 1032.1
C1199_A0368 343.15 100 1029.1
C1199_A0368 348.15 100 1026.2
C0315_A0027 273.15 100 1326.81
C0315_A0027 278.15 100 1322.77
C0315_A0027 283.15 100 1318.75
C0315_A0027 288.15 100 1314.76
C0315_A0027 293.15 100 1310.79
C0315_A0027 298.15 100 1306.86
C0315_A0027 303.15 100 1302.94
C0315_A0027 313.15 100 1295.18
C0315_A0027 323.15 100 1287.5
C0315_A0027 333.15 100 1279.89
C0315_A0027 343.15 100 1272.35
C0315_A0027 353.15 100 1264.88
C0315_A0027 363.15 100 1257.47
C1091_A0027 273.15 100 1427.09
C1091_A0027 278.15 100 1422.56
C1091_A0027 283.15 100 1418.07
C1091_A0027 288.15 100 1413.61
C1091_A0027 293.15 100 1409.17
C1091_A0027 298.15 100 1404.75
C1091_A0027 303.15 100 1400.37
C1091_A0027 313.15 100 1391.69
C1091_A0027 323.15 100 1383.09
C1091_A0027 333.15 100 1374.59
C1091_A0027 343.15 100 1366.16
C1091_A0027 353.15 100 1357.81
C1091_A0027 363.15 100 1349.52
C1864_A0048 273.15 101.325 1414.1
C1864_A0048 278.15 101.325 1409.7
C1864_A0048 283.15 101.325 1405
C1864_A0048 288.15 101.325 1400.3
C1864_A0048 293.15 101.325 1395.7
C1864_A0048 298.15 101.325 1391.1
C1864_A0048 303.15 101.325 1386.5
C1864_A0048 313.15 101.325 1377.4
C1864_A0048 323.15 101.325 1368.4
C1864_A0048 333.15 101.325 1359.5
C1864_A0048 343.15 101.325 1350.6
C1864_A0048 353.15 101.325 1341.8
C1864_A0048 363.15 101.325 1333
C0471_A0048 273.15 101.325 1363.2
C0471_A0048 278.15 101.325 1358.8
C0471_A0048 283.15 101.325 1354.4
C0471_A0048 288.15 101.325 1350.1
C0471_A0048 293.15 101.325 1345.7
C0471_A0048 298.15 101.325 1341.4
C0471_A0048 303.15 101.325 1337
C0471_A0048 313.15 101.325 1328.4
C0471_A0048 323.15 101.325 1319.9
C0471_A0048 333.15 101.325 1311.5
C0471_A0048 343.15 101.325 1303.1
C0471_A0048 353.15 101.325 1294.8
C0471_A0048 363.15 101.325 1286.5
C1865_A0048 273.15 101.325 1312
C1865_A0048 278.15 101.325 1307.8
C1865_A0048 283.15 101.325 1303.6
C1865_A0048 288.15 101.325 1299.4
C1865_A0048 293.15 101.325 1295.2
C1865_A0048 298.15 101.325 1291
C1865_A0048 303.15 101.325 1286.8
C1865_A0048 313.15 101.325 1278.5
C1865_A0048 323.15 101.325 1270.3
C1865_A0048 333.15 101.325 1262.1
C1865_A0048 343.15 101.325 1254
C1865_A0048 353.15 101.325 1245.9
C1865_A0048 363.15 101.325 1237.9
C2215_A0048 273.15 101.325 1481.9
C2215_A0048 278.15 101.325 1477.1
C2215_A0048 283.15 101.325 1472.2
C2215_A0048 288.15 101.325 1467.3
C2215_A0048 293.15 101.325 1463.2
C2215_A0048 298.15 101.325 1458.7
C2215_A0048 303.15 101.325 1454.1
C2215_A0048 313.15 101.325 1444.9
C2215_A0048 323.15 101.325 1435.9
C2215_A0048 333.15 101.325 1427
C2215_A0048 343.15 101.325 1418.1
C2215_A0048 353.15 101.325 1409.3
C2215_A0048 363.15 101.325 1400.6
C0530_A0048 273.15 101.325 1614.7
C0530_A0048 278.15 101.325 1609.2
C0530_A0048 283.15 101.325 1604
C0530_A0048 288.15 101.325 1599.44
C0530_A0048 293.15 101.325 1594.47
C0530_A0048 298.15 101.325 1589.51
C0530_A0048 303.15 101.325 1584.59
C0530_A0048 313.15 101.325 1574.82
C0530_A0048 323.15 101.325 1565.16
C0530_A0048 333.15 101.325 1555.59
C0530_A0048 343.15 101.325 1546.08
C0530_A0048 353.15 101.325 1536.66
C0530_A0048 363.15 101.325 1527.29
C0505_A0090 283.15 101.325 1166.3
C0505_A0090 288.15 101.325 1163
C0505_A0090 293.15 101.325 1159.7
C0505_A0090 298.15 101.325 1156.5
C0505_A0090 303.15 101.325 1153.4
C0505_A0090 308.15 101.325 1150.2
C0505_A0090 313.15 101.325 1147
C0505_A0090 318.15 101.325 1143.9
C0505_A0090 323.15 101.325 1140.7
C0505_A0090 328.15 101.325 1137.6
C0505_A0090 333.15 101.325 1134.5
C0505_A0090 338.15 101.325 1131.4
C0505_A0090 343.15 101.325 1128.3
C0290_A0090 283.15 100 1074
C0290_A0090 288.15 100 1070.5
C0290_A0090 293.15 100 1067.3
C0290_A0090 298.15 100 1064.2
C0290_A0090 303.15 100 1061.1
C0290_A0090 308.15 100 1058
C0290_A0090 313.15 100 1054.9
C0290_A0090 318.15 100 1051.9
C0290_A0090 323.15 100 1048.9
C0290_A0090 328.15 100 1045.9
C0290_A0090 333.15 100 1042.9
C0290_A0090 338.15 100 1041.8
C0290_A0090 343.15 100 1038.8
C0482_A0199 293.15 101.325 1074.6
C0482_A0199 298.15 101.325 1071.5
C0482_A0199 303.15 101.325 1068.6
C0482_A0199 308.15 101.325 1065.7
C0482_A0199 313.15 101.325 1062.8
C0482_A0199 318.15 101.325 1060
C0482_A0199 323.15 101.325 1057.2
C0482_A0199 328.15 101.325 1054.3
C0482_A0199 333.15 101.325 1051.4
C0482_A0199 338.15 101.325 1048.6
C0482_A0199 343.15 101.325 1045.8
C0482_A0199 348.15 101.325 1042.9
C0482_A0199 353.15 101.325 1040.1
C0482_A0157 293.15 101.325 1049.5
C0482_A0157 298.15 101.325 1046.5
C0482_A0157 303.15 101.325 1043.4
C0482_A0157 308.15 101.325 1040.5
C0482_A0157 313.15 101.325 1037.6
C0482_A0157 318.15 101.325 1034.6
C0482_A0157 323.15 101.325 1031.9
C0482_A0157 328.15 101.325 1029
C0482_A0157 333.15 101.325 1026.2
C0482_A0157 338.15 101.325 1023.4
C0482_A0157 343.15 101.325 1020.5
C0482_A0157 348.15 101.325 1017.2
C0482_A0157 353.15 101.325 1014.5
C0482_A0158 293.15 101.325 1018.8
C0482_A0158 298.15 101.325 1015.7
C0482_A0158 303.15 101.325 1012.5
C0482_A0158 308.15 101.325 1009.8
C0482_A0158 313.15 101.325 1006.8
C0482_A0158 318.15 101.325 1003.9
C0482_A0158 323.15 101.325 1001.3
C0482_A0158 328.15 101.325 998.4
C0482_A0158 333.15 101.325 995.5
C0482_A0158 338.15 101.325 992.6
C0482_A0158 343.15 101.325 989.7
C0482_A0158 348.15 101.325 986.8
C0482_A0158 353.15 101.325 984
C2138_A0033 293.15 101.325 1173.8
C2138_A0033 298.15 101.325 1170.8
C2138_A0033 303.15 101.325 1167.8
C2138_A0033 308.15 101.325 1164.8
C2138_A0033 313.15 101.325 1161.8
C2138_A0033 318.15 101.325 1158.9
C2138_A0033 323.15 101.325 1155.9
C2138_A0033 328.15 101.325 1152.9
C2138_A0033 333.15 101.325 1150
C2138_A0033 338.15 101.325 1147.1
C2138_A0033 343.15 101.325 1144.2
C2138_A0033 348.15 101.325 1141.3
C2138_A0033 353.15 101.325 1138.4
C1513_A0033 293.15 101.325 1132.5
C1513_A0033 298.15 101.325 1129.4
C1513_A0033 303.15 101.325 1126.1
C1513_A0033 308.15 101.325 1122.9
C1513_A0033 313.15 101.325 1119.7
C1513_A0033 318.15 101.325 1116.5
C1513_A0033 323.15 101.325 1113.3
C1513_A0033 328.15 101.325 1110.2
C1513_A0033 333.15 101.325 1107
C1513_A0033 338.15 101.325 1103.9
C1513_A0033 343.15 101.325 1100.7
C1513_A0033 348.15 101.325 1097.6
C1513_A0033 353.15 101.325 1094.4
C2139_A0033 293.15 101.325 1257.9
C2139_A0033 298.15 101.325 1255
C2139_A0033 303.15 101.325 1252.2
C2139_A0033 308.15 101.325 1249.4
C2139_A0033 313.15 101.325 1246.6
C2139_A0033 318.15 101.325 1243.8
C2139_A0033 323.15 101.325 1241.1
C2139_A0033 328.15 101.325 1238.3
C2139_A0033 333.15 101.325 1235.6
C2139_A0033 338.15 101.325 1232.9
C2139_A0033 343.15 101.325 1230.1
C2139_A0033 348.15 101.325 1227.4
C2139_A0033 353.15 101.325 1224.6
C0505_A0027 273.15 101 1379.2
C0505_A0027 278.15 101 1374.7
C0505_A0027 283.15 101 1370.3
C0505_A0027 288.15 101 1365.9
C0505_A0027 293.15 101 1361.5
C0505_A0027 298.15 101 1357.2
C0505_A0027 303.15 101 1352.8
C0505_A0027 313.15 101 1344.3
C0505_A0027 323.15 101 1335.8
C0505_A0027 333.15 101 1327.4
C0505_A0027 343.15 101 1319
C0505_A0027 353.15 101 1310.8
C0505_A0027 363.15 101 1302.6
C0505_A0067 273.15 101 1539.6
