id,smiles
C2285,O=C1CCCCC[N+]1
C2286,O=C1CCC[N+]1
C2287,CC(C[N+])O
C2288,CCCCN(C(=[N+](C)C)N(CCCC)CC)CC
C2289,CCCCN(C(=[N+](C)C)N(CCCC)CCCC)CCCC
C2290,CCCCCCCCN(C(=[N+](C)C)N(CCCCCCCC)CCCCCCCC)CCCCCCCC
C2292,FCCC[N+]1(C)COCC1
C2293,C(CCCCCCCCCCCCCCC)N1C[NH+](C=C1)C
C2294,C(CCCCCCCCC)[NH2+]CCCCCCCCCC
C2295,CCCCCC[NH2+]CCCCCC
C2296,CCC[NH+]1C=CN(C1)C
C2297,CCCCCCCC[N+]1(CC)CCCCC1
C2298,CCCCCCCCCCCCCCCC[n+]1ccn(c1C)C
C2299,CCCCCCCC[NH2+]CCCCCCCC
C2300,OCC[NH+]1CN(C=C1)C
C2301,C[NH+]1CN(C=C1)CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F
C2302,OCCOCCOCCOCCOCCOCC[N+](CCCCCCCCCCCCCC)(C)CCOCCOCCOCCOCCOCCO
C2303,[NH3+]C(CO)(CO)CO
C2304,C(C)[N+]1=C(C=CC=C1)CCCCCCCCC
C2305,C(C)[N+]1=C(C=CC=C1)CCCCCCCC
C2306,C(C)[N+]1=C(C=CC=C1)CCCCCCC
C2307,C(C)[N+]1=C(C=CC=C1)CCCCCC
C2308,C(CCC)C1=[N+](C=CC=C1)CC
C2309,C(CCCCCCCCC)C1=[N+](C=CC=C1)CC
C2310,C(C)[N+]1=C(C=CC=C1)CCC
C2311,C(C)[N+]1=C(C=CC=C1)CCCCC
C2313,CC1=NC(=NC(=C1)C)[NH2+]C1=CC=CC=C1
C2314,CC[N+](CC=C)(CC)CC
C2315,C=CC[N+](CC=C)(CC=C)CC=C
C2316,C=CC[N+](c1ccncc1)(C)C
C2317,C=CC[N+](CCCC)(CCCC)CCCC
C2328,CCC[n+]1ccccc1Oc1ccc(c[n+]1CCOS(=O)(=O)[O-])Cl
C2329,CCC[N+]1(C)CCC2CC(C1)CC2
C2330,CCC[n+]1ccc(cc1)C
C2331,CCC=C[n+]1ccn(c1C)C
C2332,CCN([C+]1C(=C1N(CC)CC)N(CC)CC)CC
C2333,ClCC[n+]1ccn(c1)C
C2334,CN1C[NH+](C=C1)CC=C
C2335,CN1C[NH+](C=C1)CCN
C2336,C[NH+]1CN(C=C1)CCCN
C2337,c1ccc[nH+]c1
C2338,CCCCNC(=O)CN1C=C[NH+](C1)CC
C2339,N#CCC[NH+]1C=CN(C1)Cc1ccccc1
C2340,CCCCCCCCCC[N+](CCC)(C)C
C2341,CCCCCC[N+](CCC)(C)C
C2344,CC[NH+]=C(N(C)C)N(C)C
C2345,CCCCCC[N+]12CCC(CC1)CC2
C2346,CCCCCCCC[N+]12CCC(CC1)CC2
C2347,C[N+]1(C)CCN(CC1)c1ccccc1
C2348,CCCC[n+]1cccc2c1cccc2
C2349,NC1=NN=N[NH2+]1
C2350,Cc1n(C)cc[n+]1CCO
C2351,C[n+]1ccn(c1)CCCS(=O)(=O)O
C2352,CCCC[n+]1ccn(c1)CCCCS(=O)(=O)O
C2353,CCCC[n+]1ccn(c1)CCCS(=O)(=O)O
C2355,CCCCCCCCC[NH3+]
C2356,CCCCCCCC[NH3+]
C2357,C[C@@H](C1CCCCC1)[NH3+]
C2358,Clc1ccc(cc1)[n+]1c(C)cc(n1C)C
C2359,Brc1ccc(cc1)[n+]1c(C)cc(n1C)C
C2360,Cc1ccc(cc1)[n+]1c(C)cc(n1C)C
C2361,COc1ccc(cc1)[n+]1c(C)cc(n1C)C
C2367,CCCCCCCCC=CCCCCCCCC1N(CCO)CC[NH+]1CC
C2368,CCCCCCCCCCn1cc[n+](c1C)CCCCCCCCCC
C2369,O=c1n(C)c2[n+](C)cn(c2c(=O)n1C)C
C2370,C[NH+](CCCCCCCCCCCCCc1ccccc1)C
C2371,CCOC(=O)C[N+]1(C)CCCC1
C2372,N#CC[N+]1(C)CCOCC1
C2373,C[n+]1ccc(cc1)N(C)C
C2374,C[N+](C)(C)CCCO
C2376,CCCCCCCCCCCC[N+](C)(C)CCC(O)=O
C2378,C(CCCCCCCC=C/CCCCCCCC)C[NH+](CCO)CCO
C2379,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C2380,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C2381,CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
C2386,C1=CC=C(C=C1)[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=C2N=CC=CC2=C1
C2387,C1=CC=C(C=C1)[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=C2C=CC=NC2=C1
C2430,C(C)[N+]1=CN(C=C1)CCOC
C2431,C(CCCCC)[N+]1=CN(C=C1)C=C
C2432,C(C)OC(C(C)[N+]1=CN(C=C1)C=C)=O
